sweep,arm,rep,utc_start,wall_s,build_label,build_sha,build_dir,device,model,models_path,call_path,echo,test_variant,test_file_sha256,tests,outcome,exit_code,crash_kind,last_step,n_tests,n_passed,n_failed,n_skipped,case_outcomes,failure_detail,string_prompt_present,chat_history_prompt_present,add_request_prompt_present,string_result_type,chat_history_result_type,add_request_generated_id_count,add_request_negative_ids,echo_text_sha256,result_text_sha256,result_line,prompt_token_count,load_s,peak_rss_mb,build_type,generator,tokenizers_submodule,ov_version,transformers,optimum_intel,gpu_driver,run_artifact_id
echo_sweep,prhead_qwen2vl_CPU_string_echofalse,3,20260907T173120Z,0.52,prhead,e6fced66b1b8ccc685fe9ce8c10f199f5c095418,build/pr_head/,CPU,qwen2vl,model_cache/optimum-intel-internal-testing/tiny-random-qwen2vl,string,false,n/a:no_pytest,n/a:no_pytest,one_path.py,COMPLETED,0,none,STEP generate(list[str]),n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,4d0ca4dbf0676fc05643309718a8d7082708f6fb98e586a7bd07b8c937227265,RESULT text='.seed',n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,Release,Ninja,824033c3061d73d50784872248cdb55aa04674aa,2026.5.0.dev20260903,5.0.0,2.2.0.dev0+4f1a926,32.0.101.8991,prhead_qwen2vl_CPU_string_echofalse_rep3_20260907T173120Z.txt
echo_sweep,prhead_qwen2vl_CPU_chat_history_echofalse,1,20260907T173121Z,0.53,prhead,e6fced66b1b8ccc685fe9ce8c10f199f5c095418,build/pr_head/,CPU,qwen2vl,model_cache/optimum-intel-internal-testing/tiny-random-qwen2vl,chat_history,false,n/a:no_pytest,n/a:no_pytest,one_path.py,COMPLETED,0,none,STEP generate(list[ChatHistory]),n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,4d0ca4dbf0676fc05643309718a8d7082708f6fb98e586a7bd07b8c937227265,RESULT text='.seed',n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,Release,Ninja,824033c3061d73d50784872248cdb55aa04674aa,2026.5.0.dev20260903,5.0.0,2.2.0.dev0+4f1a926,32.0.101.8991,prhead_qwen2vl_CPU_chat_history_echofalse_rep1_20260907T173121Z.txt
echo_sweep,prhead_qwen2vl_CPU_chat_history_echofalse,2,20260907T173121Z,0.5,prhead,e6fced66b1b8ccc685fe9ce8c10f199f5c095418,build/pr_head/,CPU,qwen2vl,model_cache/optimum-intel-internal-testing/tiny-random-qwen2vl,chat_history,false,n/a:no_pytest,n/a:no_pytest,one_path.py,COMPLETED,0,none,STEP generate(list[ChatHistory]),n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,4d0ca4dbf0676fc05643309718a8d7082708f6fb98e586a7bd07b8c937227265,RESULT text='.seed',n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,Release,Ninja,824033c3061d73d50784872248cdb55aa04674aa,2026.5.0.dev20260903,5.0.0,2.2.0.dev0+4f1a926,32.0.101.8991,prhead_qwen2vl_CPU_chat_history_echofalse_rep2_20260907T173121Z.txt
echo_sweep,prhead_qwen2vl_CPU_chat_history_echofalse,3,20260907T173122Z,0.52,prhead,e6fced66b1b8ccc685fe9ce8c10f199f5c095418,build/pr_head/,CPU,qwen2vl,model_cache/optimum-intel-internal-testing/tiny-random-qwen2vl,chat_history,false,n/a:no_pytest,n/a:no_pytest,one_path.py,COMPLETED,0,none,STEP generate(list[ChatHistory]),n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,4d0ca4dbf0676fc05643309718a8d7082708f6fb98e586a7bd07b8c937227265,RESULT text='.seed',n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,Release,Ninja,824033c3061d73d50784872248cdb55aa04674aa,2026.5.0.dev20260903,5.0.0,2.2.0.dev0+4f1a926,32.0.101.8991,prhead_qwen2vl_CPU_chat_history_echofalse_rep3_20260907T173122Z.txt
echo_sweep,prhead_qwen2vl_CPU_add_request_echofalse,1,20260907T173122Z,0.5,prhead,e6fced66b1b8ccc685fe9ce8c10f199f5c095418,build/pr_head/,CPU,qwen2vl,model_cache/optimum-intel-internal-testing/tiny-random-qwen2vl,add_request,false,n/a:no_pytest,n/a:no_pytest,one_path.py,COMPLETED,0,none,STEP finished after 1 step(s),n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,eef97e6d0048c4640394ff21406702308a58c5c93a60a801ccf650eeedd44621,RESULT decoded='.seed',n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,Release,Ninja,824033c3061d73d50784872248cdb55aa04674aa,2026.5.0.dev20260903,5.0.0,2.2.0.dev0+4f1a926,32.0.101.8991,prhead_qwen2vl_CPU_add_request_echofalse_rep1_20260907T173122Z.txt
echo_sweep,prhead_qwen2vl_CPU_add_request_echofalse,2,20260907T173123Z,0.48,prhead,e6fced66b1b8ccc685fe9ce8c10f199f5c095418,build/pr_head/,CPU,qwen2vl,model_cache/optimum-intel-internal-testing/tiny-random-qwen2vl,add_request,false,n/a:no_pytest,n/a:no_pytest,one_path.py,COMPLETED,0,none,STEP finished after 1 step(s),n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,eef97e6d0048c4640394ff21406702308a58c5c93a60a801ccf650eeedd44621,RESULT decoded='.seed',n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,Release,Ninja,824033c3061d73d50784872248cdb55aa04674aa,2026.5.0.dev20260903,5.0.0,2.2.0.dev0+4f1a926,32.0.101.8991,prhead_qwen2vl_CPU_add_request_echofalse_rep2_20260907T173123Z.txt
echo_sweep,prhead_qwen2vl_CPU_add_request_echofalse,3,20260907T173123Z,0.48,prhead,e6fced66b1b8ccc685fe9ce8c10f199f5c095418,build/pr_head/,CPU,qwen2vl,model_cache/optimum-intel-internal-testing/tiny-random-qwen2vl,add_request,false,n/a:no_pytest,n/a:no_pytest,one_path.py,COMPLETED,0,none,STEP finished after 1 step(s),n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,eef97e6d0048c4640394ff21406702308a58c5c93a60a801ccf650eeedd44621,RESULT decoded='.seed',n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,Release,Ninja,824033c3061d73d50784872248cdb55aa04674aa,2026.5.0.dev20260903,5.0.0,2.2.0.dev0+4f1a926,32.0.101.8991,prhead_qwen2vl_CPU_add_request_echofalse_rep3_20260907T173123Z.txt
echo_sweep,base_gemma3_GPU_string_echotrue,1,20260907T173124Z,0.94,base,c9fff70b9f960bdb0c484fe0c2c1bed9d697bbaf,build/merge_base/,GPU,gemma3,model_cache/optimum-intel-internal-testing/tiny-random-gemma3,string,true,n/a:no_pytest,n/a:no_pytest,one_path.py,COMPLETED,0,none,STEP generate(list[str]),n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,75a36557bd2529c3f8378d94060c97a5e80a8822130c055080972aa3c24db278,RESULT text='user\nUnique sampler prompt sentinel 4368\nmodel\nстрі',n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,Release,Ninja,824033c3061d73d50784872248cdb55aa04674aa,2026.5.0.dev20260903,5.0.0,2.2.0.dev0+4f1a926,32.0.101.8991,base_gemma3_GPU_string_echotrue_rep1_20260907T173124Z.txt
echo_sweep,base_gemma3_GPU_string_echotrue,2,20260907T173125Z,0.94,base,c9fff70b9f960bdb0c484fe0c2c1bed9d697bbaf,build/merge_base/,GPU,gemma3,model_cache/optimum-intel-internal-testing/tiny-random-gemma3,string,true,n/a:no_pytest,n/a:no_pytest,one_path.py,COMPLETED,0,none,STEP generate(list[str]),n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,75a36557bd2529c3f8378d94060c97a5e80a8822130c055080972aa3c24db278,RESULT text='user\nUnique sampler prompt sentinel 4368\nmodel\nстрі',n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,Release,Ninja,824033c3061d73d50784872248cdb55aa04674aa,2026.5.0.dev20260903,5.0.0,2.2.0.dev0+4f1a926,32.0.101.8991,base_gemma3_GPU_string_echotrue_rep2_20260907T173125Z.txt
echo_sweep,base_gemma3_GPU_string_echotrue,3,20260907T173126Z,0.94,base,c9fff70b9f960bdb0c484fe0c2c1bed9d697bbaf,build/merge_base/,GPU,gemma3,model_cache/optimum-intel-internal-testing/tiny-random-gemma3,string,true,n/a:no_pytest,n/a:no_pytest,one_path.py,COMPLETED,0,none,STEP generate(list[str]),n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,75a36557bd2529c3f8378d94060c97a5e80a8822130c055080972aa3c24db278,RESULT text='user\nUnique sampler prompt sentinel 4368\nmodel\nстрі',n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,Release,Ninja,824033c3061d73d50784872248cdb55aa04674aa,2026.5.0.dev20260903,5.0.0,2.2.0.dev0+4f1a926,32.0.101.8991,base_gemma3_GPU_string_echotrue_rep3_20260907T173126Z.txt
echo_sweep,base_gemma3_GPU_chat_history_echotrue,1,20260907T173127Z,0.91,base,c9fff70b9f960bdb0c484fe0c2c1bed9d697bbaf,build/merge_base/,GPU,gemma3,model_cache/optimum-intel-internal-testing/tiny-random-gemma3,chat_history,true,n/a:no_pytest,n/a:no_pytest,one_path.py,CRASH,3221225477,access_violation_0xC0000005,STEP generate(list[ChatHistory]),n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:no_result_line,n/a:no_result_line,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,Release,Ninja,824033c3061d73d50784872248cdb55aa04674aa,2026.5.0.dev20260903,5.0.0,2.2.0.dev0+4f1a926,32.0.101.8991,base_gemma3_GPU_chat_history_echotrue_rep1_20260907T173127Z.txt
echo_sweep,base_gemma3_GPU_chat_history_echotrue,2,20260907T173128Z,3.27,base,c9fff70b9f960bdb0c484fe0c2c1bed9d697bbaf,build/merge_base/,GPU,gemma3,model_cache/optimum-intel-internal-testing/tiny-random-gemma3,chat_history,true,n/a:no_pytest,n/a:no_pytest,one_path.py,CRASH,3221225477,access_violation_0xC0000005,STEP generate(list[ChatHistory]),n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:no_result_line,n/a:no_result_line,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,Release,Ninja,824033c3061d73d50784872248cdb55aa04674aa,2026.5.0.dev20260903,5.0.0,2.2.0.dev0+4f1a926,32.0.101.8991,base_gemma3_GPU_chat_history_echotrue_rep2_20260907T173128Z.txt
echo_sweep,base_gemma3_GPU_chat_history_echotrue,3,20260907T173131Z,3.2,base,c9fff70b9f960bdb0c484fe0c2c1bed9d697bbaf,build/merge_base/,GPU,gemma3,model_cache/optimum-intel-internal-testing/tiny-random-gemma3,chat_history,true,n/a:no_pytest,n/a:no_pytest,one_path.py,CRASH,3221225477,access_violation_0xC0000005,STEP generate(list[ChatHistory]),n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:no_result_line,n/a:no_result_line,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,Release,Ninja,824033c3061d73d50784872248cdb55aa04674aa,2026.5.0.dev20260903,5.0.0,2.2.0.dev0+4f1a926,32.0.101.8991,base_gemma3_GPU_chat_history_echotrue_rep3_20260907T173131Z.txt
echo_sweep,base_gemma3_GPU_add_request_echotrue,1,20260907T173134Z,3.12,base,c9fff70b9f960bdb0c484fe0c2c1bed9d697bbaf,build/merge_base/,GPU,gemma3,model_cache/optimum-intel-internal-testing/tiny-random-gemma3,add_request,true,n/a:no_pytest,n/a:no_pytest,one_path.py,CRASH,3221225477,access_violation_0xC0000005,STEP add_request,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:no_result_line,n/a:no_result_line,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,Release,Ninja,824033c3061d73d50784872248cdb55aa04674aa,2026.5.0.dev20260903,5.0.0,2.2.0.dev0+4f1a926,32.0.101.8991,base_gemma3_GPU_add_request_echotrue_rep1_20260907T173134Z.txt
echo_sweep,base_gemma3_GPU_add_request_echotrue,2,20260907T173137Z,3.11,base,c9fff70b9f960bdb0c484fe0c2c1bed9d697bbaf,build/merge_base/,GPU,gemma3,model_cache/optimum-intel-internal-testing/tiny-random-gemma3,add_request,true,n/a:no_pytest,n/a:no_pytest,one_path.py,CRASH,3221225477,access_violation_0xC0000005,STEP add_request,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:no_result_line,n/a:no_result_line,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,Release,Ninja,824033c3061d73d50784872248cdb55aa04674aa,2026.5.0.dev20260903,5.0.0,2.2.0.dev0+4f1a926,32.0.101.8991,base_gemma3_GPU_add_request_echotrue_rep2_20260907T173137Z.txt
echo_sweep,base_gemma3_GPU_add_request_echotrue,3,20260907T173140Z,3.14,base,c9fff70b9f960bdb0c484fe0c2c1bed9d697bbaf,build/merge_base/,GPU,gemma3,model_cache/optimum-intel-internal-testing/tiny-random-gemma3,add_request,true,n/a:no_pytest,n/a:no_pytest,one_path.py,CRASH,3221225477,access_violation_0xC0000005,STEP add_request,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:no_result_line,n/a:no_result_line,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,Release,Ninja,824033c3061d73d50784872248cdb55aa04674aa,2026.5.0.dev20260903,5.0.0,2.2.0.dev0+4f1a926,32.0.101.8991,base_gemma3_GPU_add_request_echotrue_rep3_20260907T173140Z.txt
echo_sweep,base_gemma3_GPU_string_echofalse,1,20260907T173143Z,0.92,base,c9fff70b9f960bdb0c484fe0c2c1bed9d697bbaf,build/merge_base/,GPU,gemma3,model_cache/optimum-intel-internal-testing/tiny-random-gemma3,string,false,n/a:no_pytest,n/a:no_pytest,one_path.py,COMPLETED,0,none,STEP generate(list[str]),n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,153a2f682829cc4464b334a1b86dabf2a77d28734d310ffa54d7e98e83b542af,RESULT text='стрі',n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,Release,Ninja,824033c3061d73d50784872248cdb55aa04674aa,2026.5.0.dev20260903,5.0.0,2.2.0.dev0+4f1a926,32.0.101.8991,base_gemma3_GPU_string_echofalse_rep1_20260907T173143Z.txt
echo_sweep,base_gemma3_GPU_string_echofalse,2,20260907T173144Z,0.91,base,c9fff70b9f960bdb0c484fe0c2c1bed9d697bbaf,build/merge_base/,GPU,gemma3,model_cache/optimum-intel-internal-testing/tiny-random-gemma3,string,false,n/a:no_pytest,n/a:no_pytest,one_path.py,COMPLETED,0,none,STEP generate(list[str]),n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,153a2f682829cc4464b334a1b86dabf2a77d28734d310ffa54d7e98e83b542af,RESULT text='стрі',n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,Release,Ninja,824033c3061d73d50784872248cdb55aa04674aa,2026.5.0.dev20260903,5.0.0,2.2.0.dev0+4f1a926,32.0.101.8991,base_gemma3_GPU_string_echofalse_rep2_20260907T173144Z.txt
echo_sweep,base_gemma3_GPU_string_echofalse,3,20260907T173145Z,0.92,base,c9fff70b9f960bdb0c484fe0c2c1bed9d697bbaf,build/merge_base/,GPU,gemma3,model_cache/optimum-intel-internal-testing/tiny-random-gemma3,string,false,n/a:no_pytest,n/a:no_pytest,one_path.py,COMPLETED,0,none,STEP generate(list[str]),n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,153a2f682829cc4464b334a1b86dabf2a77d28734d310ffa54d7e98e83b542af,RESULT text='стрі',n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,Release,Ninja,824033c3061d73d50784872248cdb55aa04674aa,2026.5.0.dev20260903,5.0.0,2.2.0.dev0+4f1a926,32.0.101.8991,base_gemma3_GPU_string_echofalse_rep3_20260907T173145Z.txt
echo_sweep,base_gemma3_GPU_chat_history_echofalse,1,20260907T173146Z,0.92,base,c9fff70b9f960bdb0c484fe0c2c1bed9d697bbaf,build/merge_base/,GPU,gemma3,model_cache/optimum-intel-internal-testing/tiny-random-gemma3,chat_history,false,n/a:no_pytest,n/a:no_pytest,one_path.py,COMPLETED,0,none,STEP generate(list[ChatHistory]),n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,153a2f682829cc4464b334a1b86dabf2a77d28734d310ffa54d7e98e83b542af,RESULT text='стрі',n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,Release,Ninja,824033c3061d73d50784872248cdb55aa04674aa,2026.5.0.dev20260903,5.0.0,2.2.0.dev0+4f1a926,32.0.101.8991,base_gemma3_GPU_chat_history_echofalse_rep1_20260907T173146Z.txt
echo_sweep,base_gemma3_GPU_chat_history_echofalse,2,20260907T173147Z,0.92,base,c9fff70b9f960bdb0c484fe0c2c1bed9d697bbaf,build/merge_base/,GPU,gemma3,model_cache/optimum-intel-internal-testing/tiny-random-gemma3,chat_history,false,n/a:no_pytest,n/a:no_pytest,one_path.py,COMPLETED,0,none,STEP generate(list[ChatHistory]),n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,153a2f682829cc4464b334a1b86dabf2a77d28734d310ffa54d7e98e83b542af,RESULT text='стрі',n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,Release,Ninja,824033c3061d73d50784872248cdb55aa04674aa,2026.5.0.dev20260903,5.0.0,2.2.0.dev0+4f1a926,32.0.101.8991,base_gemma3_GPU_chat_history_echofalse_rep2_20260907T173147Z.txt
echo_sweep,base_gemma3_GPU_chat_history_echofalse,3,20260907T173148Z,0.91,base,c9fff70b9f960bdb0c484fe0c2c1bed9d697bbaf,build/merge_base/,GPU,gemma3,model_cache/optimum-intel-internal-testing/tiny-random-gemma3,chat_history,false,n/a:no_pytest,n/a:no_pytest,one_path.py,COMPLETED,0,none,STEP generate(list[ChatHistory]),n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,153a2f682829cc4464b334a1b86dabf2a77d28734d310ffa54d7e98e83b542af,RESULT text='стрі',n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,Release,Ninja,824033c3061d73d50784872248cdb55aa04674aa,2026.5.0.dev20260903,5.0.0,2.2.0.dev0+4f1a926,32.0.101.8991,base_gemma3_GPU_chat_history_echofalse_rep3_20260907T173148Z.txt
echo_sweep,base_gemma3_GPU_add_request_echofalse,1,20260907T173149Z,0.86,base,c9fff70b9f960bdb0c484fe0c2c1bed9d697bbaf,build/merge_base/,GPU,gemma3,model_cache/optimum-intel-internal-testing/tiny-random-gemma3,add_request,false,n/a:no_pytest,n/a:no_pytest,one_path.py,COMPLETED,0,none,STEP finished after 1 step(s),n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,151bba38b945f30c562265c3f2e4af57b0209597b1bfaec7296b6222bea7f7bc,RESULT decoded='стрі',n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,Release,Ninja,824033c3061d73d50784872248cdb55aa04674aa,2026.5.0.dev20260903,5.0.0,2.2.0.dev0+4f1a926,32.0.101.8991,base_gemma3_GPU_add_request_echofalse_rep1_20260907T173149Z.txt
echo_sweep,base_gemma3_GPU_add_request_echofalse,2,20260907T173150Z,0.86,base,c9fff70b9f960bdb0c484fe0c2c1bed9d697bbaf,build/merge_base/,GPU,gemma3,model_cache/optimum-intel-internal-testing/tiny-random-gemma3,add_request,false,n/a:no_pytest,n/a:no_pytest,one_path.py,COMPLETED,0,none,STEP finished after 1 step(s),n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,151bba38b945f30c562265c3f2e4af57b0209597b1bfaec7296b6222bea7f7bc,RESULT decoded='стрі',n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,Release,Ninja,824033c3061d73d50784872248cdb55aa04674aa,2026.5.0.dev20260903,5.0.0,2.2.0.dev0+4f1a926,32.0.101.8991,base_gemma3_GPU_add_request_echofalse_rep2_20260907T173150Z.txt
echo_sweep,base_gemma3_GPU_add_request_echofalse,3,20260907T173151Z,0.88,base,c9fff70b9f960bdb0c484fe0c2c1bed9d697bbaf,build/merge_base/,GPU,gemma3,model_cache/optimum-intel-internal-testing/tiny-random-gemma3,add_request,false,n/a:no_pytest,n/a:no_pytest,one_path.py,COMPLETED,0,none,STEP finished after 1 step(s),n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,151bba38b945f30c562265c3f2e4af57b0209597b1bfaec7296b6222bea7f7bc,RESULT decoded='стрі',n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,Release,Ninja,824033c3061d73d50784872248cdb55aa04674aa,2026.5.0.dev20260903,5.0.0,2.2.0.dev0+4f1a926,32.0.101.8991,base_gemma3_GPU_add_request_echofalse_rep3_20260907T173151Z.txt
